name,gender,CN_AppRank,IRE1901_AppRank,IRE1911_AppRank,EW_AppRank,SC_AppRank,NI_AppRank,UK_AppRank,USA_AppRank,isBCenter,isBWizard,isBNames,origin,Total_AppRank
RAEGAN,F,uncommon,unused,unused,common,common,unused,uncommon,uncommon,1.0,1.0,0.0,Celtic,uncommon
RAEKWON,M,rare,unused,unused,uncommon,unused,unused,rare,rare,1.0,1.0,0.0,,rare
RAEL,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
RAELEEN,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
RAELENE,F,uncommon,unused,unused,unused,rare,unused,unused,common,1.0,0.0,1.0,Celtic,rare
RAELYN,F,uncommon,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,1.0,Celtic,rare
RAELYNN,F,uncommon,unused,unused,unused,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
RAENA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
RAEYA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFA,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Romance,rare
RAFA,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFAEL,M,common,unused,unused,common,uncommon,rare,uncommon,basic,1.0,1.0,1.0,Jewish,uncommon
RAFAELA,F,rare,unused,unused,common,rare,unused,rare,basic,1.0,1.0,1.0,Romance,rare
RAFAELLA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,,rare
RAFAL,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
RAFAN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Arabic,rare
RAFAT,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFAY,M,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFE,M,rare,unused,unused,common,uncommon,unused,uncommon,common,1.0,1.0,1.0,Jewish,rare
RAFEE,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Arabic,rare
RAFEL,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFFAEL,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,German,rare
RAFFAELA,F,uncommon,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,1.0,German,rare
RAFFAELE,M,common,unused,unused,common,rare,unused,rare,common,1.0,0.0,1.0,Romance,rare
RAFFAELLA,F,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Romance,rare
RAFFAELLO,M,unused,rare,unused,rare,rare,unused,rare,unused,1.0,1.0,1.0,Romance,rare
RAFFERTY,F,rare,uncommon,rare,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
RAFFERTY,M,rare,uncommon,unused,common,rare,unused,rare,rare,1.0,1.0,1.0,English,rare
RAFFI,M,rare,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,1.0,0.0,Jewish,rare
RAFFY,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFI,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
RAFIA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFID,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFIF,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFIK,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAFIQ,M,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,1.0,Arabic,rare
RAGAD,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAGAN,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Celtic,rare
RAGAN,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
RAGEN,F,unused,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
RAGHAD,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAGHAV,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
RAGNAR,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,Scandinavian,rare
RAHA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHAF,F,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHAT,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,,rare
RAHAT,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHEEL,M,rare,unused,unused,common,uncommon,unused,uncommon,rare,1.0,0.0,0.0,,rare
RAHEEM,M,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Arabic,rare
RAHEEMA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHEEMAH,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHEEN,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RAHEIM,M,unused,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,0.0,0.0,,rare
RAHEL,F,rare,uncommon,rare,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Biblical,rare
RAHELA,F,unused,unused,unused,common,rare,unused,rare,rare,1.0,0.0,1.0,Slavic,rare
RAHIB,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHIL,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHILA,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHIM,M,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,0.0,1.0,Arabic,uncommon
RAHIMA,F,rare,unused,unused,common,rare,unused,rare,rare,0.0,1.0,0.0,,rare
RAHMA,F,uncommon,unused,unused,common,uncommon,unused,uncommon,rare,1.0,1.0,0.0,,rare
RAHMAAN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHMAH,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAHMAN,M,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,0.0,1.0,Arabic,rare
RAHUL,M,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Indian,uncommon
RAI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Japanese,rare
RAI,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,Japanese,rare
RAIA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAID,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIDEN,M,common,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,Far Eastern Mythology,rare
RAIF,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIFE,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIGAN,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIHAAN,M,rare,unused,unused,common,unused,unused,rare,rare,1.0,0.0,0.0,,rare
RAIHAN,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,Arabic,rare
RAIHANA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIMA,F,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
RAIN,F,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,English,rare
RAIN,M,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAINA,F,common,unused,unused,common,uncommon,rare,uncommon,common,1.0,1.0,1.0,Latin,uncommon
RAINBOW,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,English,rare
RAINE,M,common,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
RAINE,F,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,0.0,Latin,uncommon
RAINER,M,uncommon,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,German,rare
RAINEY,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
RAINEY,M,unused,common,common,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
RAINIE,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
RAINIER,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,1.0,French,rare
RAIS,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,Arabic,rare
RAISA,F,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,Jewish,rare
RAISAH,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAISHA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAISSA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,French,rare
RAITH,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIYA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIYAAN,M,rare,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RAIYAH,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIYAN,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAIZEL,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,Jewish,rare
RAJ,M,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Indian,rare
RAJA,M,rare,unused,unused,common,common,unused,uncommon,uncommon,1.0,0.0,0.0,Indian,rare
RAJAB,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,Arabic,rare
RAJAH,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,Indian,rare
RAJAN,M,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,0.0,Indian,uncommon
RAJAT,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,Indian,rare
RAJBIR,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAJDEEP,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAJDEEP,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
RAJEEV,M,uncommon,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Indian,rare
RAJEN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAJESH,M,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Indian,rare
RAJINDER,M,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Indian,rare
RAJIV,M,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Indian,rare
RAJKUMAR,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAJNI,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Indian,rare
RAJPAL,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,Indian,rare
RAJPREET,F,rare,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RAJU,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
RAJUN,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RAJVEER,F,rare,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RAJVEER,M,common,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAJVIR,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAKAN,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAKEEM,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
RAKESH,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,Indian,rare
RAKHEE,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAKHI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAKIB,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAKIM,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAKIN,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RALEIGH,M,rare,unused,unused,unused,rare,unused,unused,basic,1.0,1.0,1.0,English,rare
RALF,M,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,German,rare
RALFIE,M,unused,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RALPH,F,unused,unused,rare,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
RALPH,M,basic,basic,basic,basic,basic,uncommon,common,basic,1.0,1.0,1.0,German,basic
RALPHIE,M,unused,rare,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,German,rare
RALPHY,M,unused,unused,rare,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,English,rare
RALSTON,M,rare,rare,uncommon,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
RALUCA,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,1.0,1.0,Slavic,rare
RAM,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
RAMA,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Indian,rare
RAMA,F,rare,unused,unused,uncommon,rare,unused,rare,common,1.0,0.0,0.0,,rare
RAMADAN,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,Arabic,rare
RAMAN,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,German,rare
RAMANDEEP,M,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
RAMANDEEP,F,common,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAMANPREET,F,uncommon,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
RAMATOULIE,F,unused,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,,rare
RAMAZAN,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Turkish,rare
RAMEEN,F,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
RAMEESHA,F,rare,unused,unused,common,rare,unused,rare,unused,1.0,0.0,0.0,,rare
