name,gender,AB_appFrac,AB_avgVal,BC_appFrac,BC_avgVal,OT_appFrac,OT_avgVal,CN_appFrac,CN_avgVal
TOBIE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBIJAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBILOBA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBIN,M,0.692,1.67,0.04,7.0,0.01,6.0,0.247,4.89
TOBIN,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOBIT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBIYAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBLE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBORAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOBY,F,0.192,1.0,0.02,5.0,0.01,5.0,0.074,3.667
TOBY,M,0.885,4.61,0.19,7.47,0.01,5.0,0.362,5.693
TOBYN,M,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
TOBYN,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
TOBYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOCHI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOCINA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOD,M,0.077,1.0,0.04,5.5,0.01,5.0,0.042,3.833
TODD,M,0.923,7.75,0.43,51.95,0.01,5.0,0.454,21.567
TODDOR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TODOR,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOEM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOEWS,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOEWS,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOFIC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOHAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOHEED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOHLER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOINI,F,0.0,0.0,0.0,0.0,0.01,6.0,0.003,2.0
TOIVO,M,0.038,3.0,0.0,0.0,0.01,6.0,0.016,3.0
TOKAJ,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOKAJI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOKEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOKI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOKIWA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOKUNBO,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOKUNBQ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOKUNN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOLBIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLEMY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLENE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLGA,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOLGAHAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLIAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLIEANNE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLINE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLKER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLLEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLLIVER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLOLIMA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLSON,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOLULOPE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOLULOPE,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOLUNIMI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLUWALASHE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLUWALAYO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLUWALOGO,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOLUWALOPE,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOLUWANI,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
TOLUWANI,M,0.192,1.2,0.0,0.0,0.0,0.0,0.064,0.4
TOLUWANIMI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOLUWANIYIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOM,M,0.923,2.79,0.19,6.21,0.01,5.0,0.374,4.667
TOMA,M,0.154,1.5,0.0,0.0,0.0,0.0,0.051,0.5
TOMAL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMARA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOMARI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMAS,M,0.962,4.68,0.22,6.73,0.01,5.0,0.397,5.47
TOMASA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMASSO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMASZ,M,0.423,1.64,0.0,0.0,0.01,5.0,0.144,2.213
TOMBE,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOMBECK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOME,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOME,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMEE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMEIGH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMEIKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMI,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOMI,F,0.308,1.12,0.0,0.0,0.0,0.0,0.103,0.373
TOMIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMIAS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMICA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMICK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMIELYN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOMIKKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMIKO,F,0.115,1.0,0.04,5.5,0.0,0.0,0.052,2.167
TOMIKO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMILOLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMILYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMINA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMIR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMIRIS,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMISHA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOMISIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMISLAV,M,0.154,1.0,0.01,5.0,0.01,7.0,0.058,4.333
TOMIWA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMMA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMMAS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMMASO,M,0.115,1.67,0.0,0.0,0.01,7.0,0.042,2.89
TOMMI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMMI,F,0.231,1.17,0.0,0.0,0.0,0.0,0.077,0.39
TOMMIE,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOMMIE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMMIKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMMY,M,0.962,6.52,0.46,7.24,0.01,6.0,0.477,6.587
TOMO,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOMOE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMOHIRO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMOKI,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOMOKO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMOOSEE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMORO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMOYA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMOYO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMY,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOMYS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOMÁS,M,0.269,1.43,0.0,0.0,0.0,0.0,0.09,0.477
TON,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONANZIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONEE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONEILLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONESHA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TONETTE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONG,M,0.192,1.2,0.0,0.0,0.0,0.0,0.064,0.4
TONGTONG,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONGXIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONI,M,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
TONI,F,0.885,4.91,0.47,10.06,0.01,7.0,0.455,7.323
TONIA,F,0.385,1.3,0.04,5.25,0.01,7.0,0.145,4.517
TONIANNE,F,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
TONICE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONICHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONIE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TONIELLE,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
TONIKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONIKO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONILLE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TONINO,M,0.0,0.0,0.0,0.0,0.01,7.0,0.003,2.333
TONIROSE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONISHA,F,0.385,1.5,0.0,0.0,0.01,6.0,0.132,2.5
TONISHAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONISHAYE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONISHIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONISIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONJA,F,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
TONJRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONKI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONMOY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONNERA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONNI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONNIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONNIEJAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONNISA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONNY,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TONTO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONY,M,0.962,10.48,0.61,15.38,0.01,17.0,0.527,14.287
TONY,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TONYA,F,0.615,2.06,0.19,8.58,0.01,15.0,0.272,8.547
TONYANN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONYE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TONYJAMES,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOOBA,F,0.115,1.33,0.0,0.0,0.01,5.0,0.042,2.11
TOONI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOPAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOPANGA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOPAZ,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOPEKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOPHER,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOPRAK,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOR,M,0.385,1.3,0.0,0.0,0.0,0.0,0.128,0.433
TORA,F,0.308,1.25,0.0,0.0,0.0,0.0,0.103,0.417
TORA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORAH,F,0.308,1.37,0.0,0.0,0.0,0.0,0.103,0.457
TORALEIGH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORAN,M,0.308,1.12,0.0,0.0,0.0,0.0,0.103,0.373
TORANCE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORANN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORBEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORBIN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORBJÖRN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORBYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOREE,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
TOREEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOREK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOREL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORELLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOREN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOREN,M,0.462,1.33,0.0,0.0,0.0,0.0,0.154,0.443
TORENCE,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORETTO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOREY,F,0.346,1.22,0.0,0.0,0.0,0.0,0.115,0.407
TOREY,M,0.192,1.4,0.0,0.0,0.0,0.0,0.064,0.467
TOREZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORFA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORFINN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORGER,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORI,F,1.0,14.38,0.18,10.89,0.01,5.0,0.397,10.09
TORI,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
TORIA,F,0.269,1.29,0.0,0.0,0.0,0.0,0.09,0.43
TORIA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIAHNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIANA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORIANN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORIANNA,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TORIANNE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIDAWN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIE,F,0.462,1.92,0.0,0.0,0.01,5.0,0.157,2.307
TORIE,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORIEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIKA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORIL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORILYN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORILYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORIN,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
TORIN,M,0.962,3.52,0.05,7.4,0.01,5.0,0.341,5.307
TORINA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORINDA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORJEIR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORLAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORLEIF,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORMOD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORQ,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORQUIL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORRAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRAN,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
TORRANCE,M,0.192,1.2,0.0,0.0,0.0,0.0,0.064,0.4
TORRANCE,F,0.192,1.8,0.0,0.0,0.0,0.0,0.064,0.6
TORRE,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORREE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORREGH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRELL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORREN,M,0.5,1.54,0.0,0.0,0.0,0.0,0.167,0.513
TORRENCE,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
TORRENCE,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORRENZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRETTO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORREY,M,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
TORREY,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORREZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRI,F,0.577,1.4,0.0,0.0,0.01,5.0,0.196,2.133
TORRIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRIAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRICA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRIE,F,0.538,1.43,0.0,0.0,0.0,0.0,0.179,0.477
TORRIE,M,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
TORRIN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORRIN,M,0.5,1.23,0.0,0.0,0.0,0.0,0.167,0.41
TORRINCE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRINGTON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRON,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORRY,M,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
TORRY,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORRYN,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
TORRYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORSHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORSON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORSTEIN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORSTEN,M,0.462,1.5,0.0,0.0,0.0,0.0,0.154,0.5
TORSTON,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TORUNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORVALD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORVIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORY,F,0.885,2.26,0.01,6.0,0.01,5.0,0.302,4.42
TORY,M,0.5,2.23,0.05,7.8,0.01,5.0,0.187,5.01
TORYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORYANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORYANSE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORYE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORYN,F,0.269,1.29,0.0,0.0,0.0,0.0,0.09,0.43
TORYN,M,0.462,1.83,0.0,0.0,0.0,0.0,0.154,0.61
TORYNCE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TORYNN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSCA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOSH,M,0.192,1.6,0.0,0.0,0.0,0.0,0.064,0.533
TOSHA,F,0.346,1.11,0.0,0.0,0.01,5.0,0.119,2.037
TOSHAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSHANA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOSHI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSHIKO,F,0.0,0.0,0.15,8.27,0.0,0.0,0.05,2.757
TOSHINORI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSHIO,M,0.077,1.0,0.14,8.0,0.0,0.0,0.072,3.0
TOSHIRO,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOSHIYA,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOSHIYE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSHIYUKI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSHONIE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOSIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOTCHIANNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOTIANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOTO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOTOYTOS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOTREONNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOUFIC,M,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
TOUFIK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOUFIQ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOUKAM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOULA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOULAI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOUMELSAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOUOBAMANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOURIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOUSMA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOVA,F,0.577,1.13,0.0,0.0,0.01,5.0,0.196,2.043
TOVAH,F,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
TOVE,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOVE,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOVENO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOVI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOVIEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOVIN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOWNES,M,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
TOWNSEND,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
TOWSON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOWYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOYA,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
TOYA,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TOYIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TOYOKO,F,0.0,0.0,0.01,5.0,0.0,0.0,0.003,1.667
TOYYIBAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TRABEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TRAC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TRACE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TRACE,M,0.846,4.23,0.05,7.0,0.01,6.0,0.302,5.743
TRACEE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TRACELYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
TRACEN,M,0.192,1.4,0.0,0.0,0.0,0.0,0.064,0.467
TRACER,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
TRACEY,F,0.769,2.5,0.36,49.58,0.01,6.0,0.38,19.36
TRACEY,M,0.077,1.0,0.01,5.0,0.01,5.0,0.032,3.667
TRACI,F,0.308,2.0,0.13,8.92,0.01,11.0,0.149,7.307
